timestamp,fc_total_kw,battery_total_kw,load_total_kw,speed_aligned_kn,speed_source,soc_mean_pct,propulsion_inverter_kw,parent_voyage,segment_id
2024-06-06 20:34:17,3.0,31.84526,34.845259999999996,0.0,linear,38.53333333333334,35.4,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:34:47,2.0,32.258219999999994,34.258219999999994,0.0,linear,38.51666666666667,35.8,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:35:17,1.0,34.09616,35.09616,0.0,linear,38.50833333333333,35.9,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:35:47,0.0,34.52708,34.52708,0.0,linear,38.49166666666667,35.4,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:36:17,0.0,37.36806,37.36806,0.0,linear,38.45833333333333,40.0,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:36:47,0.0,31.810309999999994,31.810309999999994,0.0,linear,38.449999999999996,32.1,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:37:17,0.0,29.432050000000004,29.432050000000004,0.0,linear,38.44166666666666,29.8,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:37:47,0.0,18.251235000000005,18.251235000000005,0.0,linear,38.425,18.9,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:38:17,0.0,20.765920000000005,20.765920000000005,0.0,linear,38.416666666666664,21.1,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:38:47,0.0,21.663030000000006,21.663030000000006,0.0,linear,38.4,21.4,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:39:17,0.0,21.006719000000007,21.006719000000007,0.0,linear,38.38333333333333,21.8,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:39:47,0.0,21.361498,21.361498,0.0,linear,38.38333333333333,21.5,6月6日10_00_6月6日21_00,operating_segment_0155
2024-06-06 20:40:17,0.0,21.318426000000002,21.318426000000002,0.0,linear,38.38333333333333,21.1,6月6日10_00_6月6日21_00,operating_segment_0155
